source,target,interaction_freq,last_interaction
10000,10225,548,2023-04-15 00:00:00
10000,10231,242,2023-10-24 00:00:00
10000,10253,469,2023-04-10 00:00:00
10000,10288,368,2023-07-03 00:00:00
10000,10298,220,2023-11-18 00:00:00
10000,10299,580,2023-01-28 00:00:00
10000,10325,237,2023-08-05 00:00:00
10000,10369,210,2023-07-29 00:00:00
10000,10395,706,2023-07-08 00:00:00
10000,10416,276,2023-03-08 00:00:00
10000,10420,145,2023-11-12 00:00:00
10000,10428,655,2023-08-13 00:00:00
10000,10436,720,2023-08-08 00:00:00
10000,10461,572,2023-03-21 00:00:00
10000,10470,330,2023-12-03 00:00:00
10000,10482,192,2023-01-26 00:00:00
10000,10494,733,2023-08-10 00:00:00
10001,10007,459,2023-01-08 00:00:00
10001,10046,326,2023-12-02 00:00:00
10001,10092,516,2023-11-19 00:00:00
10001,10101,621,2023-01-13 00:00:00
10001,10103,637,2023-08-05 00:00:00
10001,10111,38,2023-12-12 00:00:00
10001,10140,271,2023-04-14 00:00:00
10001,10159,184,2023-07-08 00:00:00
10001,10186,192,2023-10-09 00:00:00
10001,10187,370,2023-10-25 00:00:00
10001,10206,481,2023-11-29 00:00:00
10001,10218,312,2023-09-06 00:00:00
10001,10219,332,2023-07-23 00:00:00
10001,10223,306,2023-10-31 00:00:00
10001,10231,360,2023-02-25 00:00:00
10001,10240,441,2023-11-06 00:00:00
10001,10320,129,2023-01-13 00:00:00
10001,10355,656,2023-09-26 00:00:00
10001,10367,322,2023-04-15 00:00:00
10001,10376,751,2023-12-20 00:00:00
10001,10385,321,2023-07-21 00:00:00
10001,10411,270,2023-01-30 00:00:00
10001,10432,276,2023-05-06 00:00:00
10001,10469,141,2023-07-31 00:00:00
10001,10483,616,2023-06-08 00:00:00
10001,10498,542,2023-02-24 00:00:00
10002,10019,520,2023-01-19 00:00:00
10002,10032,739,2023-11-12 00:00:00
10002,10039,656,2023-10-12 00:00:00
10002,10040,270,2023-12-16 00:00:00
10002,10045,20,2023-12-03 00:00:00
10002,10055,317,2023-03-07 00:00:00
10002,10067,656,2023-03-05 00:00:00
10002,10070,414,2023-01-17 00:00:00
10002,10079,224,2023-04-23 00:00:00
10002,10091,661,2023-06-23 00:00:00
10002,10100,311,2023-07-04 00:00:00
10002,10131,292,2023-10-28 00:00:00
10002,10139,301,2023-07-30 00:00:00
10002,10154,359,2023-03-25 00:00:00
10002,10155,220,2023-06-18 00:00:00
10002,10174,477,2023-04-27 00:00:00
10002,10188,710,2023-03-29 00:00:00
10002,10190,319,2023-11-29 00:00:00
10002,10199,637,2023-03-14 00:00:00
10002,10250,310,2023-09-12 00:00:00
10002,10252,216,2023-05-30 00:00:00
10002,10267,135,2023-04-23 00:00:00
10002,10328,181,2023-03-22 00:00:00
10002,10379,327,2023-10-28 00:00:00
10002,10385,248,2023-07-30 00:00:00
10002,10398,100,2023-06-25 00:00:00
10002,10407,667,2023-02-02 00:00:00
10002,10423,632,2023-07-18 00:00:00
10002,10425,491,2023-12-08 00:00:00
10002,10443,127,2023-06-26 00:00:00
10002,10456,176,2023-12-09 00:00:00
10002,10458,324,2023-07-30 00:00:00
10002,10488,667,2023-12-15 00:00:00
10003,10006,571,2023-11-28 00:00:00
10003,10015,435,2023-05-26 00:00:00
10003,10016,660,2023-05-02 00:00:00
10003,10048,406,2023-12-30 00:00:00
10003,10134,223,2023-01-29 00:00:00
10003,10135,170,2023-03-02 00:00:00
10003,10173,260,2023-03-05 00:00:00
10003,10189,107,2023-10-20 00:00:00
10003,10205,48,2023-07-09 00:00:00
10003,10231,554,2023-06-12 00:00:00
10003,10245,750,2023-09-21 00:00:00
10003,10248,344,2023-03-23 00:00:00
10003,10317,109,2023-03-03 00:00:00
10003,10372,586,2023-08-23 00:00:00
10003,10384,270,2023-10-06 00:00:00
10003,10428,3,2023-02-18 00:00:00
10003,10434,756,2023-04-13 00:00:00
10003,10449,345,2023-06-27 00:00:00
10003,10471,471,2023-07-05 00:00:00
10003,10488,764,2023-07-27 00:00:00
10003,10491,460,2023-11-04 00:00:00
10004,10005,132,2023-09-05 00:00:00
10004,10050,345,2023-03-30 00:00:00
10004,10083,720,2023-01-16 00:00:00
10004,10117,285,2023-03-17 00:00:00
10004,10118,287,2023-01-02 00:00:00
10004,10135,288,2023-10-27 00:00:00
10004,10137,175,2023-12-08 00:00:00
10004,10167,610,2023-01-16 00:00:00
10004,10168,725,2023-05-16 00:00:00
10004,10177,79,2023-08-29 00:00:00
10004,10182,434,2023-04-07 00:00:00
10004,10187,484,2023-10-30 00:00:00
10004,10195,309,2023-04-12 00:00:00
10004,10208,698,2023-12-18 00:00:00
10004,10216,69,2023-09-01 00:00:00
10004,10229,644,2023-05-18 00:00:00
10004,10245,190,2023-07-05 00:00:00
10004,10247,351,2023-07-28 00:00:00
10004,10253,586,2023-02-25 00:00:00
10004,10263,457,2023-06-19 00:00:00
10004,10320,624,2023-08-05 00:00:00
10004,10338,303,2023-10-05 00:00:00
10004,10345,425,2023-10-10 00:00:00
10004,10419,171,2023-03-27 00:00:00
10004,10439,280,2023-08-04 00:00:00
10004,10441,431,2023-10-07 00:00:00
10004,10468,539,2023-12-15 00:00:00
10004,10493,482,2023-03-28 00:00:00
10005,10030,694,2023-11-25 00:00:00
10005,10057,538,2023-05-16 00:00:00
10005,10064,91,2023-06-10 00:00:00
10005,10089,674,2023-03-06 00:00:00
10005,10095,210,2023-01-20 00:00:00
10005,10117,16,2023-02-11 00:00:00
10005,10126,104,2023-07-16 00:00:00
10005,10139,689,2023-09-21 00:00:00
10005,10158,210,2023-03-23 00:00:00
10005,10159,619,2023-02-08 00:00:00
10005,10161,761,2023-11-22 00:00:00
10005,10169,319,2023-03-23 00:00:00
10005,10186,39,2023-01-14 00:00:00
10005,10187,261,2023-12-17 00:00:00
10005,10208,172,2023-06-02 00:00:00
10005,10214,11,2023-05-04 00:00:00
10005,10242,221,2023-05-23 00:00:00
10005,10250,528,2023-10-09 00:00:00
10005,10269,252,2023-02-07 00:00:00
10005,10284,447,2023-05-06 00:00:00
10005,10295,264,2023-04-15 00:00:00
10005,10310,250,2023-10-15 00:00:00
10005,10328,672,2023-11-01 00:00:00
10005,10338,488,2023-08-05 00:00:00
10005,10358,134,2023-11-02 00:00:00
10005,10417,551,2023-04-02 00:00:00
10005,10441,426,2023-01-01 00:00:00
10005,10453,500,2023-11-15 00:00:00
10005,10488,387,2023-05-13 00:00:00
10006,10043,676,2023-07-17 00:00:00
10006,10061,450,2023-11-15 00:00:00
10006,10071,364,2023-03-04 00:00:00
10006,10093,610,2023-10-24 00:00:00
10006,10107,606,2023-01-07 00:00:00
10006,10131,223,2023-03-31 00:00:00
10006,10157,244,2023-06-25 00:00:00
10006,10198,200,2023-02-17 00:00:00
10006,10211,100,2023-08-21 00:00:00
10006,10235,140,2023-11-17 00:00:00
10006,10239,321,2023-07-18 00:00:00
10006,10284,546,2023-07-09 00:00:00
10006,10299,175,2023-10-15 00:00:00
10006,10307,142,2023-12-17 00:00:00
10006,10320,632,2023-07-24 00:00:00
10006,10348,751,2023-01-08 00:00:00
10006,10354,559,2023-07-19 00:00:00
10006,10357,743,2023-06-30 00:00:00
10006,10397,398,2023-03-12 00:00:00
10006,10401,262,2023-07-06 00:00:00
10006,10429,148,2023-07-09 00:00:00
10006,10449,168,2023-04-30 00:00:00
10006,10451,229,2023-06-21 00:00:00
10006,10456,346,2023-06-28 00:00:00
10006,10458,330,2023-01-30 00:00:00
10006,10466,553,2023-08-21 00:00:00
10006,10489,268,2023-03-31 00:00:00
10007,10053,400,2023-10-26 00:00:00
10007,10054,460,2023-12-26 00:00:00
10007,10063,67,2023-10-14 00:00:00
10007,10080,258,2023-08-26 00:00:00
10007,10160,496,2023-07-18 00:00:00
10007,10172,269,2023-04-30 00:00:00
10007,10233,243,2023-05-22 00:00:00
10007,10237,477,2023-07-13 00:00:00
10007,10275,292,2023-04-27 00:00:00
10007,10276,590,2023-02-25 00:00:00
10007,10292,554,2023-07-12 00:00:00
10007,10293,657,2023-01-11 00:00:00
10007,10302,170,2023-09-20 00:00:00
10007,10310,50,2023-12-23 00:00:00
10007,10337,20,2023-10-22 00:00:00
10007,10361,684,2023-03-31 00:00:00
10007,10362,254,2023-07-10 00:00:00
10007,10380,47,2023-04-11 00:00:00
10007,10401,390,2023-02-06 00:00:00
10007,10402,76,2023-06-30 00:00:00
10007,10403,598,2023-12-21 00:00:00
10007,10405,594,2023-06-15 00:00:00
10007,10442,616,2023-01-04 00:00:00
10007,10448,91,2023-10-25 00:00:00
10007,10474,435,2023-07-09 00:00:00
10007,10490,100,2023-10-07 00:00:00
10007,10494,728,2023-02-17 00:00:00
10008,10011,424,2023-11-20 00:00:00
10008,10015,124,2023-06-21 00:00:00
10008,10039,392,2023-09-18 00:00:00
10008,10055,427,2023-12-21 00:00:00
10008,10116,440,2023-11-27 00:00:00
10008,10117,136,2023-05-29 00:00:00
10008,10121,501,2023-05-24 00:00:00
10008,10123,416,2023-10-25 00:00:00
10008,10124,377,2023-02-16 00:00:00
10008,10139,736,2023-06-14 00:00:00
10008,10144,732,2023-12-28 00:00:00
10008,10155,279,2023-03-14 00:00:00
10008,10156,132,2023-08-28 00:00:00
10008,10170,77,2023-04-27 00:00:00
10008,10189,504,2023-12-30 00:00:00
10008,10197,73,2023-01-30 00:00:00
10008,10200,1,2023-01-16 00:00:00
10008,10203,764,2023-02-25 00:00:00
10008,10241,484,2023-05-28 00:00:00
10008,10305,266,2023-02-13 00:00:00
10008,10329,258,2023-11-10 00:00:00
10008,10344,263,2023-11-20 00:00:00
10008,10349,516,2023-11-05 00:00:00
10008,10352,72,2023-12-19 00:00:00
10008,10358,641,2023-10-05 00:00:00
10008,10369,358,2023-08-09 00:00:00
10008,10400,161,2023-05-05 00:00:00
10008,10436,294,2023-05-06 00:00:00
10008,10437,511,2023-10-27 00:00:00
10008,10456,101,2023-12-03 00:00:00
10008,10496,564,2023-07-25 00:00:00
10008,10497,637,2023-05-01 00:00:00
10009,10012,541,2023-02-09 00:00:00
10009,10052,76,2023-05-08 00:00:00
10009,10056,518,2023-11-07 00:00:00
10009,10072,243,2023-11-25 00:00:00
10009,10094,236,2023-11-16 00:00:00
10009,10102,639,2023-02-19 00:00:00
10009,10103,564,2023-11-05 00:00:00
10009,10171,557,2023-02-03 00:00:00
10009,10186,301,2023-05-25 00:00:00
10009,10187,176,2023-01-06 00:00:00
10009,10197,173,2023-07-29 00:00:00
10009,10206,410,2023-04-16 00:00:00
10009,10216,173,2023-11-13 00:00:00
10009,10218,592,2023-07-14 00:00:00
10009,10220,555,2023-06-06 00:00:00
10009,10232,514,2023-02-13 00:00:00
10009,10242,127,2023-01-17 00:00:00
10009,10249,264,2023-07-23 00:00:00
10009,10256,469,2023-06-13 00:00:00
10009,10261,756,2023-08-30 00:00:00
10009,10265,731,2023-02-04 00:00:00
10009,10275,271,2023-04-27 00:00:00
10009,10283,16,2023-01-12 00:00:00
10009,10291,742,2023-03-22 00:00:00
10009,10297,560,2023-02-07 00:00:00
10009,10305,619,2023-11-16 00:00:00
10009,10322,236,2023-12-04 00:00:00
10009,10391,747,2023-04-12 00:00:00
10009,10408,378,2023-09-02 00:00:00
10009,10429,710,2023-12-27 00:00:00
10009,10437,142,2023-05-12 00:00:00
10009,10498,468,2023-12-25 00:00:00
10010,10019,459,2023-12-05 00:00:00
10010,10025,439,2023-10-15 00:00:00
10010,10098,559,2023-06-12 00:00:00
10010,10137,518,2023-12-28 00:00:00
10010,10168,193,2023-07-05 00:00:00
10010,10172,716,2023-09-30 00:00:00
10010,10174,615,2023-03-07 00:00:00
10010,10199,383,2023-08-18 00:00:00
10010,10207,234,2023-02-10 00:00:00
10010,10242,147,2023-10-13 00:00:00
10010,10272,474,2023-04-29 00:00:00
10010,10282,200,2023-03-15 00:00:00
10010,10294,166,2023-05-01 00:00:00
10010,10310,412,2023-12-24 00:00:00
10010,10311,319,2023-02-17 00:00:00
10010,10342,484,2023-01-19 00:00:00
10010,10347,479,2023-09-07 00:00:00
10010,10380,687,2023-01-19 00:00:00
10010,10382,737,2023-01-02 00:00:00
10010,10386,241,2023-01-04 00:00:00
10010,10390,464,2023-10-26 00:00:00
10010,10401,569,2023-12-24 00:00:00
10010,10406,651,2023-09-21 00:00:00
10010,10409,524,2023-01-23 00:00:00
10010,10414,222,2023-12-31 00:00:00
10010,10421,589,2023-07-25 00:00:00
10010,10434,388,2023-01-19 00:00:00
10010,10461,391,2023-12-06 00:00:00
10010,10476,147,2023-06-14 00:00:00
10010,10490,516,2023-11-06 00:00:00
10010,10497,402,2023-08-12 00:00:00
10010,10498,53,2023-12-23 00:00:00
10011,10037,743,2023-01-24 00:00:00
10011,10041,502,2023-02-16 00:00:00
10011,10057,374,2023-01-18 00:00:00
10011,10089,125,2023-05-28 00:00:00
10011,10097,693,2023-05-12 00:00:00
10011,10104,505,2023-12-20 00:00:00
10011,10120,33,2023-05-12 00:00:00
10011,10122,499,2023-04-03 00:00:00
10011,10132,486,2023-05-25 00:00:00
10011,10141,725,2023-02-19 00:00:00
10011,10173,47,2023-04-08 00:00:00
10011,10174,102,2023-07-21 00:00:00
10011,10180,621,2023-05-10 00:00:00
10011,10182,688,2023-05-03 00:00:00
10011,10195,294,2023-09-20 00:00:00
10011,10228,467,2023-04-11 00:00:00
10011,10263,116,2023-04-18 00:00:00
10011,10293,162,2023-07-27 00:00:00
10011,10298,710,2023-04-28 00:00:00
10011,10306,651,2023-04-25 00:00:00
10011,10312,56,2023-12-18 00:00:00
10011,10318,178,2023-09-01 00:00:00
10011,10338,74,2023-12-22 00:00:00
10011,10341,529,2023-02-07 00:00:00
10011,10351,717,2023-05-28 00:00:00
10011,10368,360,2023-12-22 00:00:00
10011,10382,598,2023-08-08 00:00:00
10011,10385,402,2023-08-08 00:00:00
10011,10438,251,2023-10-13 00:00:00
10011,10457,36,2023-07-31 00:00:00
10011,10481,102,2023-12-18 00:00:00
10011,10487,468,2023-06-11 00:00:00
10012,10020,112,2023-09-04 00:00:00
10012,10032,481,2023-07-05 00:00:00
10012,10037,756,2023-10-16 00:00:00
10012,10040,7,2023-04-23 00:00:00
10012,10051,590,2023-06-12 00:00:00
10012,10057,355,2023-10-06 00:00:00
10012,10058,603,2023-04-30 00:00:00
10012,10085,300,2023-01-04 00:00:00
10012,10109,748,2023-02-21 00:00:00
10012,10112,175,2023-12-22 00:00:00
10012,10131,645,2023-09-08 00:00:00
10012,10143,306,2023-09-06 00:00:00
10012,10154,450,2023-08-10 00:00:00
10012,10173,124,2023-04-12 00:00:00
10012,10185,425,2023-06-29 00:00:00
10012,10192,74,2023-05-24 00:00:00
10012,10213,127,2023-01-28 00:00:00
10012,10268,716,2023-03-14 00:00:00
10012,10269,162,2023-06-02 00:00:00
10012,10290,593,2023-03-11 00:00:00
10012,10297,504,2023-11-03 00:00:00
10012,10321,639,2023-04-06 00:00:00
10012,10322,707,2023-10-15 00:00:00
10012,10326,101,2023-04-27 00:00:00
10012,10341,268,2023-06-28 00:00:00
10012,10370,114,2023-12-08 00:00:00
10012,10375,408,2023-08-21 00:00:00
10012,10377,162,2023-01-23 00:00:00
10012,10379,676,2023-01-27 00:00:00
10012,10395,98,2023-10-02 00:00:00
10012,10419,418,2023-06-26 00:00:00
10012,10435,182,2023-10-25 00:00:00
10012,10445,212,2023-11-24 00:00:00
10012,10447,445,2023-04-15 00:00:00
10012,10454,649,2023-07-03 00:00:00
10012,10494,125,2023-09-08 00:00:00
10013,10030,72,2023-05-08 00:00:00
10013,10040,391,2023-02-08 00:00:00
10013,10058,179,2023-11-30 00:00:00
10013,10067,335,2023-02-24 00:00:00
10013,10102,123,2023-12-10 00:00:00
10013,10134,631,2023-05-13 00:00:00
10013,10143,755,2023-09-24 00:00:00
10013,10171,651,2023-09-18 00:00:00
10013,10194,531,2023-02-08 00:00:00
10013,10200,279,2023-03-07 00:00:00
10013,10208,391,2023-12-26 00:00:00
10013,10221,80,2023-12-02 00:00:00
10013,10225,56,2023-02-08 00:00:00
10013,10239,705,2023-05-06 00:00:00
10013,10249,164,2023-01-23 00:00:00
10013,10252,327,2023-03-20 00:00:00
10013,10253,546,2023-06-15 00:00:00
10013,10260,600,2023-04-04 00:00:00
10013,10287,151,2023-09-07 00:00:00
10013,10307,503,2023-07-06 00:00:00
10013,10308,678,2023-11-24 00:00:00
10013,10316,616,2023-09-12 00:00:00
10013,10323,345,2023-11-10 00:00:00
10013,10357,158,2023-05-22 00:00:00
10013,10359,453,2023-05-05 00:00:00
10013,10384,207,2023-10-22 00:00:00
10013,10404,637,2023-04-14 00:00:00
10013,10412,485,2023-11-20 00:00:00
10013,10445,51,2023-10-08 00:00:00
10013,10446,588,2023-08-20 00:00:00
10013,10452,72,2023-10-26 00:00:00
10013,10453,384,2023-11-22 00:00:00
10013,10461,756,2023-10-20 00:00:00
10013,10489,301,2023-12-11 00:00:00
10014,10016,359,2023-04-28 00:00:00
10014,10032,98,2023-04-10 00:00:00
10014,10034,761,2023-06-15 00:00:00
10014,10041,730,2023-11-28 00:00:00
10014,10058,695,2023-08-22 00:00:00
10014,10081,246,2023-08-15 00:00:00
10014,10086,140,2023-12-30 00:00:00
10014,10098,420,2023-03-03 00:00:00
10014,10124,93,2023-04-13 00:00:00
10014,10127,486,2023-07-29 00:00:00
10014,10128,297,2023-12-18 00:00:00
10014,10162,211,2023-10-24 00:00:00
10014,10171,52,2023-07-05 00:00:00
10014,10268,607,2023-12-18 00:00:00
10014,10283,289,2023-08-19 00:00:00
10014,10294,534,2023-04-26 00:00:00
10014,10299,334,2023-11-26 00:00:00
10014,10309,625,2023-09-26 00:00:00
10014,10332,302,2023-10-27 00:00:00
10014,10335,165,2023-12-15 00:00:00
10014,10358,412,2023-03-24 00:00:00
10014,10363,430,2023-07-19 00:00:00
10014,10389,205,2023-12-14 00:00:00
10014,10391,305,2023-05-31 00:00:00
10014,10408,612,2023-04-12 00:00:00
10014,10424,455,2023-09-26 00:00:00
10014,10445,200,2023-06-06 00:00:00
10014,10456,689,2023-04-20 00:00:00
10014,10459,187,2023-12-30 00:00:00
10014,10465,377,2023-10-12 00:00:00
10014,10470,525,2023-10-21 00:00:00
10014,10475,134,2023-11-28 00:00:00
10014,10488,486,2023-01-27 00:00:00
10014,10499,251,2023-02-05 00:00:00
10015,10027,108,2023-12-22 00:00:00
10015,10052,539,2023-09-24 00:00:00
10015,10054,316,2023-09-28 00:00:00
10015,10067,246,2023-07-08 00:00:00
10015,10074,559,2023-12-15 00:00:00
10015,10075,233,2023-09-08 00:00:00
10015,10086,225,2023-04-29 00:00:00
10015,10101,7,2023-03-08 00:00:00
10015,10124,636,2023-08-14 00:00:00
10015,10127,598,2023-03-31 00:00:00
10015,10155,452,2023-11-18 00:00:00
10015,10171,77,2023-10-05 00:00:00
10015,10178,89,2023-03-24 00:00:00
10015,10226,63,2023-01-01 00:00:00
10015,10236,380,2023-10-30 00:00:00
10015,10258,433,2023-12-30 00:00:00
10015,10267,307,2023-10-05 00:00:00
10015,10277,611,2023-07-26 00:00:00
10015,10293,520,2023-05-18 00:00:00
10015,10333,638,2023-01-23 00:00:00
10015,10341,59,2023-11-28 00:00:00
10015,10348,100,2023-09-26 00:00:00
10015,10354,696,2023-05-27 00:00:00
10015,10362,581,2023-03-20 00:00:00
10015,10367,483,2023-06-12 00:00:00
10015,10385,583,2023-12-12 00:00:00
10015,10391,465,2023-10-21 00:00:00
10015,10461,178,2023-06-27 00:00:00
10015,10466,501,2023-06-24 00:00:00
10015,10479,29,2023-10-26 00:00:00
10015,10495,323,2023-10-29 00:00:00
10016,10017,62,2023-04-16 00:00:00
10016,10034,258,2023-09-10 00:00:00
10016,10044,6,2023-02-22 00:00:00
10016,10057,742,2023-06-17 00:00:00
10016,10062,322,2023-09-22 00:00:00
10016,10091,403,2023-05-26 00:00:00
10016,10150,762,2023-10-12 00:00:00
10016,10175,622,2023-03-25 00:00:00
10016,10190,262,2023-07-14 00:00:00
10016,10251,74,2023-06-17 00:00:00
10016,10266,451,2023-01-06 00:00:00
10016,10293,540,2023-08-03 00:00:00
10016,10294,519,2023-09-05 00:00:00
10016,10336,67,2023-07-13 00:00:00
10016,10372,75,2023-04-16 00:00:00
10016,10382,576,2023-06-14 00:00:00
10016,10392,674,2023-05-23 00:00:00
10016,10409,105,2023-10-15 00:00:00
10016,10425,197,2023-04-15 00:00:00
10016,10430,254,2023-04-21 00:00:00
10016,10454,529,2023-11-16 00:00:00
10016,10475,614,2023-12-09 00:00:00
10016,10487,576,2023-02-10 00:00:00
10016,10497,443,2023-10-09 00:00:00
10017,10030,437,2023-09-24 00:00:00
10017,10069,732,2023-02-16 00:00:00
10017,10075,463,2023-12-06 00:00:00
10017,10096,641,2023-01-16 00:00:00
10017,10101,227,2023-01-10 00:00:00
10017,10166,125,2023-12-18 00:00:00
10017,10172,657,2023-06-16 00:00:00
10017,10195,208,2023-08-16 00:00:00
10017,10250,699,2023-12-17 00:00:00
10017,10256,352,2023-07-31 00:00:00
10017,10271,234,2023-04-05 00:00:00
10017,10272,289,2023-09-25 00:00:00
10017,10284,676,2023-05-27 00:00:00
10017,10325,592,2023-01-12 00:00:00
10017,10329,178,2023-09-29 00:00:00
10017,10333,437,2023-07-09 00:00:00
10017,10362,373,2023-07-10 00:00:00
10017,10364,415,2023-01-13 00:00:00
10017,10374,299,2023-03-01 00:00:00
10017,10414,654,2023-02-03 00:00:00
10017,10422,671,2023-10-30 00:00:00
10017,10428,514,2023-11-11 00:00:00
10017,10438,385,2023-06-05 00:00:00
10017,10447,199,2023-04-18 00:00:00
10017,10472,203,2023-08-14 00:00:00
10018,10027,616,2023-07-21 00:00:00
10018,10037,434,2023-01-30 00:00:00
10018,10041,515,2023-10-22 00:00:00
10018,10067,472,2023-09-24 00:00:00
10018,10073,563,2023-01-08 00:00:00
10018,10085,502,2023-06-02 00:00:00
10018,10090,149,2023-08-01 00:00:00
10018,10095,265,2023-05-29 00:00:00
10018,10098,367,2023-06-05 00:00:00
10018,10100,535,2023-08-28 00:00:00
10018,10117,485,2023-11-17 00:00:00
10018,10152,16,2023-02-21 00:00:00
10018,10155,639,2023-05-06 00:00:00
10018,10170,306,2023-03-22 00:00:00
10018,10173,564,2023-09-25 00:00:00
10018,10182,695,2023-11-21 00:00:00
10018,10196,503,2023-02-15 00:00:00
10018,10272,339,2023-11-27 00:00:00
10018,10275,665,2023-03-08 00:00:00
10018,10280,549,2023-06-26 00:00:00
10018,10293,434,2023-02-04 00:00:00
10018,10312,346,2023-11-17 00:00:00
10018,10338,546,2023-05-18 00:00:00
10018,10361,692,2023-02-12 00:00:00
10018,10372,430,2023-08-07 00:00:00
10018,10374,214,2023-07-12 00:00:00
10018,10412,384,2023-09-12 00:00:00
10018,10427,217,2023-01-27 00:00:00
10018,10439,186,2023-03-24 00:00:00
10018,10477,70,2023-04-05 00:00:00
10018,10480,347,2023-05-15 00:00:00
10019,10033,157,2023-08-06 00:00:00
10019,10034,632,2023-11-27 00:00:00
10019,10036,713,2023-09-19 00:00:00
10019,10043,85,2023-12-24 00:00:00
10019,10057,46,2023-06-27 00:00:00
10019,10058,285,2023-09-01 00:00:00
10019,10100,648,2023-04-11 00:00:00
10019,10102,43,2023-04-06 00:00:00
10019,10115,249,2023-08-05 00:00:00
10019,10121,174,2023-02-08 00:00:00
10019,10135,35,2023-10-16 00:00:00
10019,10161,233,2023-04-06 00:00:00
10019,10163,356,2023-12-29 00:00:00
10019,10164,455,2023-07-07 00:00:00
10019,10181,565,2023-11-03 00:00:00
10019,10183,142,2023-03-28 00:00:00
10019,10225,9,2023-10-27 00:00:00
10019,10231,354,2023-10-20 00:00:00
10019,10234,64,2023-08-25 00:00:00
